elettori,votanti,affluenza,schede_nulle,schede_bianche,schede_contestate,aggiornamento,sezione,si,no
569.0,363.0,63.8,0.0,0.0,0.0,23/03/2026 - 15:34,813,122,241
548.0,343.0,62.59,0.0,0.0,0.0,23/03/2026 - 15:45,814,104,239
722.0,528.0,73.13,4.0,0.0,0.0,23/03/2026 - 16:41,815,172,352
461.0,244.0,52.93,1.0,0.0,0.0,23/03/2026 - 16:36,816,72,171
546.0,319.0,58.42,1.0,0.0,0.0,23/03/2026 - 16:09,817,104,214
613.0,387.0,63.13,3.0,1.0,0.0,23/03/2026 - 15:58,818,122,261
595.0,343.0,57.65,1.0,1.0,0.0,23/03/2026 - 16:17,819,110,231
616.0,355.0,57.63,1.0,1.0,0.0,23/03/2026 - 16:12,820,94,259
687.0,438.0,63.76,2.0,2.0,0.0,23/03/2026 - 16:10,821,119,315
568.0,341.0,60.04,0.0,1.0,0.0,23/03/2026 - 16:15,822,94,246
598.0,373.0,62.37,0.0,0.0,0.0,23/03/2026 - 15:46,823,136,237
656.0,428.0,65.24,0.0,0.0,0.0,23/03/2026 - 15:48,824,155,273
627.0,390.0,62.2,2.0,1.0,0.0,23/03/2026 - 17:35,825,121,266
588.0,378.0,64.29,2.0,0.0,0.0,23/03/2026 - 16:19,826,96,280
533.0,327.0,61.35,3.0,0.0,0.0,23/03/2026 - 15:46,827,101,223
639.0,486.0,76.06,2.0,0.0,0.0,23/03/2026 - 16:58,828,179,305
631.0,406.0,64.34,0.0,2.0,0.0,23/03/2026 - 16:25,829,151,253
707.0,470.0,66.48,1.0,1.0,0.0,23/03/2026 - 15:58,830,153,315
671.0,414.0,61.7,1.0,1.0,0.0,23/03/2026 - 16:11,831,141,271
589.0,397.0,67.4,3.0,0.0,0.0,23/03/2026 - 15:44,832,135,259
606.0,343.0,56.6,1.0,1.0,0.0,23/03/2026 - 15:50,833,108,233
683.0,416.0,60.91,2.0,1.0,0.0,23/03/2026 - 15:37,834,121,292
737.0,453.0,61.47,3.0,3.0,0.0,23/03/2026 - 15:40,835,162,285
570.0,343.0,60.18,2.0,1.0,0.0,23/03/2026 - 16:14,836,117,223
633.0,408.0,64.45,0.0,0.0,0.0,23/03/2026 - 15:34,837,137,271
603.0,379.0,62.85,6.0,1.0,0.0,23/03/2026 - 15:37,838,130,242
524.0,306.0,58.4,2.0,0.0,0.0,23/03/2026 - 16:24,839,110,194
538.0,305.0,56.69,3.0,0.0,0.0,23/03/2026 - 15:46,840,105,197
903.0,639.0,70.76,0.0,1.0,0.0,23/03/2026 - 16:01,841,230,408
849.0,556.0,65.49,3.0,1.0,0.0,23/03/2026 - 16:57,842,169,383
698.0,416.0,59.6,2.0,1.0,0.0,23/03/2026 - 15:49,843,137,276
791.0,479.0,60.56,3.0,1.0,0.0,23/03/2026 - 15:37,844,168,307
809.0,543.0,67.12,4.0,1.0,0.0,23/03/2026 - 15:43,845,183,355
618.0,372.0,60.19,0.0,1.0,0.0,23/03/2026 - 15:26,846,116,255
663.0,411.0,61.99,4.0,0.0,0.0,23/03/2026 - 16:04,847,129,278
650.0,451.0,69.38,2.0,0.0,0.0,23/03/2026 - 15:34,848,161,288
549.0,307.0,55.92,1.0,0.0,0.0,23/03/2026 - 15:39,849,106,200
693.0,464.0,66.96,0.0,2.0,0.0,23/03/2026 - 15:49,850,191,271
716.0,499.0,69.69,1.0,0.0,0.0,23/03/2026 - 15:37,851,188,310
662.0,486.0,73.41,0.0,1.0,0.0,23/03/2026 - 15:43,852,136,349
695.0,436.0,62.73,4.0,0.0,0.0,23/03/2026 - 15:37,853,159,273
612.0,402.0,65.69,1.0,0.0,0.0,23/03/2026 - 15:34,854,145,256
617.0,439.0,71.15,1.0,0.0,0.0,23/03/2026 - 15:37,855,162,276
847.0,579.0,68.36,5.0,0.0,0.0,23/03/2026 - 16:28,856,193,381
630.0,399.0,63.33,1.0,1.0,0.0,23/03/2026 - 15:37,857,159,238
777.0,526.0,67.7,5.0,0.0,0.0,23/03/2026 - 16:00,858,186,335
674.0,471.0,69.88,6.0,1.0,0.0,23/03/2026 - 15:54,859,166,298
743.0,517.0,69.58,1.0,1.0,0.0,23/03/2026 - 15:48,860,168,347
696.0,439.0,63.07,4.0,0.0,0.0,23/03/2026 - 15:37,861,160,275
673.0,471.0,69.99,1.0,2.0,0.0,23/03/2026 - 15:44,862,151,317
697.0,449.0,64.42,1.0,0.0,0.0,23/03/2026 - 16:12,863,159,289
608.0,388.0,63.82,0.0,0.0,0.0,23/03/2026 - 15:40,864,120,268
892.0,604.0,67.71,1.0,0.0,0.0,23/03/2026 - 16:22,865,232,371
646.0,431.0,66.72,4.0,2.0,0.0,23/03/2026 - 16:22,866,135,290
568.0,364.0,64.08,1.0,0.0,0.0,23/03/2026 - 16:17,867,101,262
526.0,248.0,47.15,0.0,0.0,0.0,23/03/2026 - 15:37,868,81,167
541.0,305.0,56.38,2.0,1.0,0.0,23/03/2026 - 15:26,869,103,199
603.0,268.0,44.44,2.0,1.0,0.0,23/03/2026 - 16:14,870,82,183
658.0,360.0,54.71,1.0,0.0,0.0,23/03/2026 - 15:45,871,103,256
724.0,468.0,64.64,3.0,0.0,0.0,23/03/2026 - 15:42,872,179,286
613.0,347.0,56.61,2.0,0.0,0.0,23/03/2026 - 15:46,873,124,221
611.0,330.0,54.01,1.0,0.0,0.0,23/03/2026 - 15:54,874,118,211
609.0,260.0,42.69,3.0,0.0,0.0,23/03/2026 - 15:40,875,84,173
888.0,515.0,58.0,3.0,1.0,0.0,23/03/2026 - 15:39,876,186,325
619.0,381.0,61.55,0.0,0.0,0.0,23/03/2026 - 15:43,877,121,260
672.0,439.0,65.33,0.0,2.0,1.0,23/03/2026 - 16:41,878,166,270
833.0,503.0,60.38,2.0,0.0,0.0,23/03/2026 - 15:44,879,176,325
