elettori,votanti,affluenza,schede_nulle,schede_bianche,schede_contestate,aggiornamento,sezione,si,no
1051.0,597.0,56.8,1.0,1.0,0.0,23/03/2026 - 16:48,167,291,304
719.0,410.0,57.02,2.0,1.0,0.0,23/03/2026 - 16:14,168,208,199
793.0,426.0,53.72,3.0,1.0,0.0,23/03/2026 - 16:23,169,223,199
729.0,382.0,52.4,1.0,1.0,0.0,23/03/2026 - 16:37,170,167,213
740.0,443.0,59.86,1.0,0.0,0.0,23/03/2026 - 16:26,171,206,236
619.0,274.0,44.26,2.0,1.0,0.0,23/03/2026 - 15:29,172,157,114
592.0,297.0,50.17,3.0,1.0,0.0,23/03/2026 - 15:50,173,146,147
875.0,472.0,53.94,4.0,0.0,0.0,23/03/2026 - 16:15,174,280,188
394.0,140.0,35.53,4.0,1.0,0.0,23/03/2026 - 15:45,175,81,54
849.0,430.0,50.65,3.0,0.0,0.0,23/03/2026 - 17:11,176,190,237
612.0,353.0,57.68,1.0,1.0,0.0,23/03/2026 - 15:52,177,220,131
449.0,239.0,53.23,2.0,1.0,0.0,23/03/2026 - 16:09,178,104,132
529.0,98.0,18.53,0.0,0.0,0.0,23/03/2026 - 16:28,179,50,48
851.0,437.0,51.35,3.0,0.0,0.0,23/03/2026 - 16:39,180,205,229
630.0,329.0,52.22,0.0,0.0,0.0,23/03/2026 - 16:14,181,148,181
838.0,448.0,53.46,0.0,0.0,0.0,23/03/2026 - 15:42,182,239,209
744.0,419.0,56.32,4.0,3.0,0.0,23/03/2026 - 15:41,183,214,198
734.0,303.0,41.28,0.0,0.0,0.0,23/03/2026 - 16:09,184,174,129
700.0,393.0,56.14,0.0,0.0,0.0,23/03/2026 - 16:11,185,218,175
894.0,524.0,58.61,3.0,1.0,0.0,23/03/2026 - 16:15,186,251,269
773.0,459.0,59.38,2.0,1.0,0.0,23/03/2026 - 16:42,187,217,239
795.0,445.0,55.97,2.0,1.0,0.0,23/03/2026 - 16:10,188,239,203
565.0,310.0,54.87,2.0,0.0,0.0,23/03/2026 - 16:22,189,161,147
867.0,492.0,56.75,0.0,0.0,0.0,23/03/2026 - 17:24,190,247,245
927.0,510.0,55.02,0.0,1.0,0.0,23/03/2026 - 16:35,191,248,261
773.0,392.0,50.71,2.0,0.0,0.0,23/03/2026 - 16:24,192,228,162
770.0,475.0,61.69,2.0,0.0,0.0,23/03/2026 - 16:25,193,228,245
722.0,365.0,50.55,3.0,2.0,0.0,23/03/2026 - 16:43,194,214,146
730.0,365.0,50.0,0.0,0.0,0.0,23/03/2026 - 15:56,195,179,186
643.0,317.0,49.3,2.0,0.0,0.0,23/03/2026 - 15:45,196,144,171
